=== Loading wragge/hansard-xml speeches ===
  Found 13247 XML files
  Loaded 424976 existing dedup keys
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-03-18.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-03-23.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-03-25.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-04-20.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-04-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-04-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-04-27.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-04-28.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-04-29.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-05-04.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-05-05.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-05-06.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-08-18.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-08-19.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-08-24.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-08-25.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-07.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-09.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-14.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-15.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-16.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-09-23.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-10-12.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-10-14.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-10-20.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-10-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-10-26.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-10-27.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-10-28.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-11-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-12-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-12-09.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1982/reps_1982-12-14.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-04-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-03.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-04.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-05.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-11.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-12.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-17.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-18.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-19.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-24.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-25.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-05-26.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-08-23.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-08-24.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-08-25.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-06.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-07.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-13.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-14.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-15.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-20.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-09-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-04.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-05.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-06.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-11.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-12.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-13.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-18.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-19.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-10-20.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-01.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-02.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-03.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-09.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-15.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-16.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-17.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-29.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-11-30.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-12-01.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-12-06.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-12-07.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1983/reps_1983-12-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-02-28.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-02-29.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-01.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-02.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-05.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-06.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-07.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-27.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-28.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-29.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-03-30.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-04-02.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-04-04.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-04-05.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-01.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-02.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-03.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-04.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-07.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-09.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-29.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-30.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-05-31.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-06-01.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-06-04.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-06-05.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-06-06.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-06-07.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-08-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-08-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-08-23.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-08-24.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-09-04.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-09-05.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-09-06.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-09-07.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-09-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-09-11.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-09-12.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-09-13.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-10-02.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-10-03.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-10-04.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-10-05.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-10-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-10-09.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-10-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1984/reps_1984-10-11.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-02-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-02-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-02-25.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-02-26.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-02-27.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-02-28.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-03-19.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-03-20.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-03-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-03-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-03-26.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-03-27.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-03-28.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-04-16.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-04-17.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-04-18.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-04-19.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-04-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-04-23.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-07.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-09.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-14.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-15.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-16.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-20.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-23.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-05-31.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-08-20.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-08-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-08-22.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-09-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-09-11.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-09-12.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-09-13.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-09-16.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-09-17.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-09-18.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-09-19.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-10-08.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-10-09.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-10-10.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-10-11.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-10-14.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-10-15.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-10-16.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-10-17.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-12.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-13.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-14.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-15.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-18.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-19.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-20.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-21.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-25.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-26.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-27.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-28.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1985/reps_1985-11-29.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1986/reps_1986-02-11.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1986/reps_1986-02-12.xml: syntax error: line 1, column 64
  ERROR parsing /home/jake/.cache/autoresearch/hansard/hansard-xml/hofreps/1986/reps_1986-02-13.xml: syntax error: line 1, column 64
